kill,teamSkill,maxLevel,maxSkill,maxRefine,version,board,specialImage
[{""name"":"""",""type"":""normal"",""charge"":"""",""num"":0,""description"":""          "",""tag"":[]
[{""name"":""符石變換 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     水符石轉化為木符石     "",""tag"":[""符石轉木"",""水轉其他""]
[{""name"":""符石變換 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為光符石     "",""tag"":[""符石轉光"",""暗轉其他""]
[{""name"":""符石變換 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為光符石     "",""tag"":[""符石轉光"",""暗轉其他""]
[{""name"":""符石變換 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為光符石     "",""tag"":[""符石轉光"",""暗轉其他""]
[{""name"":""符石變換 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     光符石轉化為暗符石     "",""tag"":[""符石轉暗"",""光轉其他""]
[{""name"":""符石變換 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     光符石轉化為暗符石     "",""tag"":[""符石轉暗"",""光轉其他""]
[{""name"":""符石變換 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     光符石轉化為暗符石     "",""tag"":[""符石轉暗"",""光轉其他""]
[{""name"":""水波猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍水屬性傷害     "",""tag"":[""直傷""]
[{""name"":""水波猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍水屬性傷害     "",""tag"":[""直傷""]
[{""name"":""水波轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍水屬性傷害     "",""tag"":[""直傷""]
[{""name"":""火焰猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍火屬性傷害     "",""tag"":[""直傷""]
[{""name"":""火焰猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍火屬性傷害     "",""tag"":[""直傷""]
[{""name"":""火焰轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍火屬性傷害     "",""tag"":[""直傷""]
[{""name"":""大地猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍木屬性傷害     "",""tag"":[""直傷""]
[{""name"":""大地猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍木屬性傷害     "",""tag"":[""直傷""]
[{""name"":""大地轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍木屬性傷害     "",""tag"":[""直傷""]
[{""name"":""閃光猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍光屬性傷害     "",""tag"":[""直傷""]
[{""name"":""閃光猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍光屬性傷害     "",""tag"":[""直傷""]
[{""name"":""閃光轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍光屬性傷害     "",""tag"":[""直傷""]
[{""name"":""暗影猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍暗屬性傷害     "",""tag"":[""直傷""]
[{""name"":""暗影猛擊"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     對敵方全體造成 10 倍暗屬性傷害     "",""tag"":[""直傷""]
[{""name"":""暗影轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍暗屬性傷害     "",""tag"":[""直傷""]
[{""name"":""防禦姿勢 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     火符石轉化為心符石     "",""tag"":[""符石轉心"",""火轉其他""]
[{""name"":""防禦姿勢 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     火符石轉化為心符石     "",""tag"":[""符石轉心"",""火轉其他""]
[{""name"":""防禦姿勢 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     火符石轉化為心符石     "",""tag"":[""符石轉心"",""火轉其他""]
[{""name"":""攻擊姿勢 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為火符石     "",""tag"":[""符石轉火"",""心轉其他""]
[{""name"":""攻擊姿勢 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為火符石     "",""tag"":[""符石轉火"",""心轉其他""]
[{""name"":""攻擊姿勢 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為火符石     "",""tag"":[""符石轉火"",""心轉其他""]
[{""name"":""石化"",""type"":""normal"",""charge"":""CD"",""num"":16,""description"":""     石化敵方全體，使受影響目標無法行動並轉為木屬性，持續 3 回合     "",""tag"":[[""無法行動"",3],[""石化敵方"",3],[""敵方轉木"",3],""敵身狀態""]
[{""name"":""石化"",""type"":""normal"",""charge"":""CD"",""num"":16,""description"":""     石化敵方全體，使受影響目標無法行動並轉為木屬性，持續 3 回合     "",""tag"":[[""無法行動"",3],[""石化敵方"",3],[""敵方轉木"",3],""敵身狀態""]
[{""name"":""石化"",""type"":""normal"",""charge"":""CD"",""num"":16,""description"":""     石化敵方全體，使受影響目標無法行動並轉為木屬性，持續 3 回合     "",""tag"":[[""無法行動"",3],[""石化敵方"",3],[""敵方轉木"",3],""敵身狀態""]
[{""name"":""防禦姿勢 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為心符石     "",""tag"":[""符石轉心"",""暗轉其他""]
[{""name"":""防禦姿勢 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為心符石     "",""tag"":[""符石轉心"",""暗轉其他""]
[{""name"":""防禦姿勢 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為心符石     "",""tag"":[""符石轉心"",""暗轉其他""]
[{""name"":""攻擊姿勢 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為暗符石     "",""tag"":[""符石轉暗"",""心轉其他""]
[{""name"":""攻擊姿勢 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為暗符石     "",""tag"":[""符石轉暗"",""心轉其他""]
[{""name"":""攻擊姿勢 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為暗符石     "",""tag"":[""符石轉暗"",""心轉其他""]
[{""name"":""水屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     水屬性傷害持續提升，直至沒有水屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""水屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     水屬性傷害持續提升，直至沒有水屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""火屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     火屬性傷害持續提升，直至沒有火屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""火屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     火屬性傷害持續提升，直至沒有火屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""木屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     木屬性傷害持續提升，直至沒有木屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""木屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     木屬性傷害持續提升，直至沒有木屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""光屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     光屬性傷害持續提升，直至沒有光屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""光屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     光屬性傷害持續提升，直至沒有光屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""暗屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     暗屬性傷害持續提升，直至沒有暗屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""暗屬印記"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     暗屬性傷害持續提升，直至沒有暗屬性傷害     "",""tag"":[[""增傷"",-1],""敵身狀態""]
[{""name"":""符石強化 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     水符石轉化為水強化符石     "",""tag"":[""符石強化"",""符石轉水強化""]
[{""name"":""符石強化 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     水符石轉化為水強化符石     "",""tag"":[""符石強化"",""符石轉水強化""]
[{""name"":""符石強化 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     火符石轉化為火強化符石     "",""tag"":[""符石強化"",""符石轉火強化""]
[{""name"":""符石強化 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     火符石轉化為火強化符石     "",""tag"":[""符石強化"",""符石轉火強化""]
[{""name"":""符石強化 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     木符石轉化為木強化符石     "",""tag"":[""符石強化"",""符石轉木強化""]
[{""name"":""符石強化 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     木符石轉化為木強化符石     "",""tag"":[""符石強化"",""符石轉木強化""]
[{""name"":""符石強化 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     光符石轉化為光強化符石     "",""tag"":[""符石強化"",""符石轉光強化""]
[{""name"":""符石強化 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     光符石轉化為光強化符石     "",""tag"":[""符石強化"",""符石轉光強化""]
[{""name"":""符石強化 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     暗符石轉化為暗強化符石     "",""tag"":[""符石強化"",""符石轉暗強化""]
[{""name"":""符石強化 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     暗符石轉化為暗強化符石     "",""tag"":[""符石強化"",""符石轉暗強化""]
[{""name"":""符石解放 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     直接引爆木符石造成敵全體水屬性傷害     "",""tag"":[""引爆"",""木符石引爆"",""直傷""]
[{""name"":""符石極限解放 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     直接引爆水屬性以外的符石造成敵方全體水屬性傷害     "",""tag"":[""引爆"",""水外符石引爆"",""直傷""]
[{""name"":""符石解放 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     直接引爆水符石造成敵全體火屬性傷害     "",""tag"":[""引爆"",""水符石引爆"",""直傷""]
[{""name"":""符石極限解放 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     直接引爆火屬性以外的符石造成敵方全體火屬性傷害     "",""tag"":[""引爆"",""火外符石引爆"",""直傷""]
[{""name"":""符石解放 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     直接引爆火符石造成敵全體木屬性傷害     "",""tag"":[""引爆"",""火符石引爆"",""直傷""]
[{""name"":""符石極限解放 ‧ 木"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     直接引爆木屬性以外的符石造成敵方全體木屬性傷害     "",""tag"":[""引爆"",""木外符石引爆"",""直傷""]
[{""name"":""符石解放 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     直接引爆暗符石造成敵全體光屬性傷害     "",""tag"":[""引爆"",""暗符石引爆"",""直傷""]
[{""name"":""符石極限解放 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     直接引爆光屬性以外的符石造成敵方全體光屬性傷害     "",""tag"":[""引爆"",""光外符石引爆"",""直傷""]
[{""name"":""符石解放 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     直接引爆光符石造成敵全體暗屬性傷害     "",""tag"":[""引爆"",""光符石引爆"",""直傷""]
[{""name"":""符石極限解放 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     直接引爆暗屬性以外的符石造成敵方全體暗屬性傷害     "",""tag"":[""引爆"",""暗外符石引爆"",""直傷""]
[{""name"":""海洋大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     火符石與心符石轉化為水符石     "",""tag"":[""符石轉水"",""火轉其他"",""心轉其他""]
[{""name"":""海洋大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     火符石與心符石轉化為水符石     "",""tag"":[""符石轉水"",""火轉其他"",""心轉其他""]
[{""name"":""焚燒大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     木符石與心符石轉化為火符石     "",""tag"":[""符石轉火"",""木轉其他"",""心轉其他""]
[{""name"":""焚燒大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     木符石與心符石轉化為火符石     "",""tag"":[""符石轉火"",""木轉其他"",""心轉其他""]
[{""name"":""自然大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     水符石與心符石轉化為木符石     "",""tag"":[""符石轉木"",""水轉其他"",""心轉其他""]
[{""name"":""自然大號令"",""type"":""normal"",""charge"":""CD"",""num"":10,""reduce"":2,""description"":""     水符石與心符石轉化為木符石     "",""tag"":[""符石轉木"",""水轉其他"",""心轉其他""]
[{""name"":""金睛火眼"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     1 回合內，敵方全體的防禦力減至 0     "",""tag"":[""破防"",""敵身狀態""]
[{""name"":""金睛火眼"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     1 回合內，敵方全體的防禦力減至 0     "",""tag"":[""破防"",""敵身狀態""]
[{""name"":""疾風境界"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     8 秒內，可任意移動符石而不會發動消除     "",""tag"":[""排珠""]
[{""name"":""顛倒眾生"",""type"":""normal"",""charge"":""CD"",""num"":15,""description"":""     20 秒內，可任意移動符石而不會發動消除     "",""tag"":[""排珠""]
[{""name"":""水波轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍水屬性傷害     "",""tag"":[""直傷""]
[{""name"":""水波爆擊"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     對敵方全體造成自身攻擊力 30 倍的水屬性傷害     "",""tag"":[""直傷""]
[{""name"":""火焰轟擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     對敵方全體造成 15 倍火屬性傷害     "",""tag"":[""直傷""]
